CustomerID,Age,Gender,Location,RegisteredDate,EmailAddress,PhoneNumber,TotalSpend,NumberOfOrders,NumberOfReturnedOrders,NumberOfCanceledOrders
CUST142627,61,Non-binary,Bloemfontein,11/14/2023,customer42626@example.com,721021117,1232.07,16,2,6
CUST142628,44,Male,Durban,1/17/2023,customer42627@example.com,721017541,3576.94,99,12,8
CUST142629,57,Non-binary,Cape Town,6/25/2023,customer42628@example.com,721011553,7223.49,83,41,28
CUST142630,25,Female,Bloemfontein,5/24/2023,customer42629@example.com,721006417,6183.3,70,25,33
CUST142631,57,Male,Pretoria,8/18/2023,customer42630@example.com,721023061,2102.9,60,16,1
CUST142632,35,Female,Johannesburg,4/12/2023,customer42631@example.com,721013490,111.577,2,0,0
CUST142633,22,Non-binary,Johannesburg,5/24/2023,customer42632@example.com,721031951,1162.8,31,9,18
CUST142634,42,Female,Bloemfontein,3/4/2023,customer42633@example.com,721029890,2220.19,86,11,26
CUST142635,65,Non-binary,Pretoria,12/20/2023,customer42634@example.com,721026373,4452.84,95,35,40
CUST142636,61,Non-binary,Bloemfontein,2/28/2023,customer42635@example.com,721001899,611.816,22,6,1
CUST142637,38,Non-binary,Johannesburg,2/9/2023,customer42636@example.com,721016646,838.081,17,6,8
CUST142638,69,Non-binary,Johannesburg,7/25/2023,customer42637@example.com,721021075,9030.74,99,6,50
CUST142639,60,Male,Bloemfontein,8/7/2023,customer42638@example.com,721022833,1670.25,52,11,18
CUST142640,61,Non-binary,Durban,7/27/2023,customer42639@example.com,721025224,421.196,19,2,0
CUST142641,38,Non-binary,Johannesburg,4/10/2023,customer42640@example.com,721004023,6146.5,76,0,35
CUST142642,52,Female,Pretoria,5/24/2023,customer42641@example.com,721017208,223.143,25,7,7
CUST142643,35,Male,Johannesburg,7/24/2023,customer42642@example.com,721012028,1298.68,31,1,19
CUST142644,60,Female,Pretoria,11/21/2023,customer42643@example.com,721012048,4030.41,47,17,12
CUST142645,21,Non-binary,Johannesburg,4/24/2023,customer42644@example.com,721018014,4147.87,81,39,12
CUST142646,52,Non-binary,Pretoria,4/25/2023,customer42645@example.com,721010285,1957.15,70,24,46
CUST142647,31,Male,Pretoria,1/9/2023,customer42646@example.com,721007211,1540.55,26,6,19
CUST142648,53,Female,Durban,9/18/2023,customer42647@example.com,721011525,2414.14,71,34,1
CUST142649,57,Non-binary,Johannesburg,6/28/2023,customer42648@example.com,721021764,1329.96,51,11,2
CUST142650,26,Female,Bloemfontein,5/13/2023,customer42649@example.com,721003248,1189.14,15,1,2
CUST142651,50,Male,Bloemfontein,7/15/2023,customer42650@example.com,721021003,258.97,15,5,2
CUST142652,44,Non-binary,Durban,8/23/2023,customer42651@example.com,721023421,1084.31,19,9,5
CUST142653,57,Female,Cape Town,12/27/2023,customer42652@example.com,721021635,4123.56,50,11,17
CUST142654,31,Female,Cape Town,2/24/2023,customer42653@example.com,721018612,1464.31,36,9,22
CUST142655,28,Female,Johannesburg,10/19/2023,customer42654@example.com,721031956,3931.64,56,10,18
CUST142656,54,Female,Cape Town,4/2/2023,customer42655@example.com,721010483,1743.29,49,2,44
CUST142657,53,Male,Durban,3/13/2023,customer42656@example.com,721003083,928.039,85,40,15
CUST142658,53,Male,Cape Town,11/5/2023,customer42657@example.com,721031889,1185.91,30,12,17
CUST142659,30,Non-binary,Johannesburg,8/5/2023,customer42658@example.com,721014927,3620.55,47,6,41
CUST142660,27,Male,Durban,9/5/2023,customer42659@example.com,721008158,370.258,23,3,13
CUST142661,70,Female,Bloemfontein,2/2/2024,customer42660@example.com,721018916,1895.78,25,2,7
CUST142662,53,Non-binary,Pretoria,4/10/2023,customer42661@example.com,721015168,6033,86,29,40
CUST142663,54,Female,Bloemfontein,9/9/2023,customer42662@example.com,721003509,4725.26,80,36,6
CUST142664,34,Female,Cape Town,3/14/2023,customer42663@example.com,721000898,3408.46,47,5,27
CUST142665,60,Non-binary,Durban,2/1/2024,customer42664@example.com,721013172,711.029,20,0,6
CUST142666,62,Female,Cape Town,6/4/2023,customer42665@example.com,721030407,82.2658,3,0,1
CUST142667,20,Non-binary,Bloemfontein,2/1/2024,customer42666@example.com,721005337,817.633,30,15,4
CUST142668,63,Non-binary,Cape Town,1/7/2024,customer42667@example.com,721004357,3852.6,42,4,13
CUST142669,53,Non-binary,Bloemfontein,1/7/2023,customer42668@example.com,721028803,759.334,34,11,12
CUST142670,61,Male,Cape Town,6/18/2023,customer42669@example.com,721000753,1199.84,28,1,23
CUST142671,23,Non-binary,Durban,8/19/2023,customer42670@example.com,721000647,3806.89,55,27,1
CUST142672,53,Female,Durban,11/8/2023,customer42671@example.com,721022724,3379.79,55,11,22
CUST142673,51,Non-binary,Pretoria,6/7/2023,customer42672@example.com,721021948,5328.15,58,23,30
CUST142674,31,Male,Pretoria,4/6/2023,customer42673@example.com,721016961,786.61,20,6,9
CUST142675,40,Male,Johannesburg,10/15/2023,customer42674@example.com,721008750,2659.79,66,13,16
CUST142676,34,Non-binary,Pretoria,12/2/2023,customer42675@example.com,721025573,328.809,76,18,52
CUST142677,32,Non-binary,Cape Town,2/1/2024,customer42676@example.com,721029301,1375.53,33,8,1
CUST142678,45,Female,Bloemfontein,7/24/2023,customer42677@example.com,721020775,136.737,2,0,2
CUST142679,65,Non-binary,Pretoria,8/4/2023,customer42678@example.com,721026811,1500.98,21,1,15
CUST142680,34,Female,Pretoria,12/24/2023,customer42679@example.com,721006703,3829.66,54,24,0
CUST142681,21,Non-binary,Durban,10/12/2023,customer42680@example.com,721009649,6301.47,76,2,45
CUST142682,66,Non-binary,Pretoria,3/6/2023,customer42681@example.com,721017267,7279.4,96,36,30
CUST142683,42,Male,Durban,4/10/2023,customer42682@example.com,721022215,1443.12,41,19,9
CUST142684,56,Non-binary,Pretoria,5/11/2023,customer42683@example.com,721007192,8720.25,95,1,78
CUST142685,59,Female,Bloemfontein,2/26/2023,customer42684@example.com,721007781,103.637,3,0,2
CUST142686,53,Male,Johannesburg,10/5/2023,customer42685@example.com,721018441,183.225,74,6,22
CUST142687,63,Male,Pretoria,7/18/2023,customer42686@example.com,721012276,4854.75,49,1,32
CUST142688,40,Male,Pretoria,9/20/2023,customer42687@example.com,721001311,874.379,37,5,13
CUST142689,53,Female,Johannesburg,3/22/2023,customer42688@example.com,721027385,2938.95,40,14,8
CUST142690,51,Male,Bloemfontein,2/1/2023,customer42689@example.com,721018133,1611.23,98,18,40
CUST142691,47,Female,Johannesburg,1/9/2024,customer42690@example.com,721019347,7567.79,92,31,23
CUST142692,43,Male,Bloemfontein,1/9/2024,customer42691@example.com,721019034,5471.66,69,21,37
CUST142693,19,Male,Cape Town,5/10/2023,customer42692@example.com,721031761,266.314,32,9,20
CUST142694,41,Female,Bloemfontein,12/1/2023,customer42693@example.com,721019711,1088.65,15,6,9
CUST142695,67,Female,Cape Town,2/26/2023,customer42694@example.com,721000648,4260.88,79,34,44
CUST142696,36,Non-binary,Pretoria,2/8/2023,customer42695@example.com,721010577,92.7915,19,8,10
CUST142697,19,Male,Durban,9/23/2023,customer42696@example.com,721016011,2501.87,96,8,3
CUST142698,41,Female,Pretoria,3/16/2023,customer42697@example.com,721023394,631.44,71,30,22
CUST142699,19,Female,Bloemfontein,8/10/2023,customer42698@example.com,721032368,3684.88,39,10,12
CUST142700,37,Male,Durban,7/21/2023,customer42699@example.com,721023308,2130.72,55,19,25
CUST142701,63,Male,Pretoria,6/21/2023,customer42700@example.com,721012490,5368.86,76,6,52
CUST142702,24,Female,Pretoria,2/5/2023,customer42701@example.com,721027448,5688.8,57,7,4
CUST142703,36,Female,Cape Town,9/8/2023,customer42702@example.com,721028163,4527.15,73,21,11
CUST142704,64,Male,Durban,12/20/2023,customer42703@example.com,721032617,2069.23,25,12,5
CUST142705,21,Male,Bloemfontein,1/26/2024,customer42704@example.com,721005940,7635.42,84,15,53
CUST142706,18,Male,Bloemfontein,3/21/2023,customer42705@example.com,721015641,110.162,83,2,45
CUST142707,36,Male,Durban,6/5/2023,customer42706@example.com,721025270,2998.89,46,3,26
CUST142708,41,Male,Johannesburg,7/17/2023,customer42707@example.com,721029874,4021.03,57,2,23
CUST142709,35,Female,Johannesburg,1/20/2024,customer42708@example.com,721013304,1665.39,66,20,34
CUST142710,54,Male,Durban,3/2/2023,customer42709@example.com,721017957,406.879,59,17,26
CUST142711,32,Male,Pretoria,8/23/2023,customer42710@example.com,721023459,364.415,81,3,22
CUST142712,57,Female,Johannesburg,10/15/2023,customer42711@example.com,721003949,1349.73,22,7,8
CUST142713,58,Female,Pretoria,2/9/2023,customer42712@example.com,721009748,3877.27,64,15,6
CUST142714,33,Male,Durban,1/5/2024,customer42713@example.com,721020351,8133.82,88,23,33
CUST142715,63,Male,Pretoria,2/6/2023,customer42714@example.com,721016812,3898.65,51,12,7
CUST142716,62,Male,Cape Town,7/18/2023,customer42715@example.com,721026229,9391.61,95,29,65
CUST142717,51,Male,Bloemfontein,9/12/2023,customer42716@example.com,721021397,765.927,62,19,31
CUST142718,54,Male,Cape Town,3/24/2023,customer42717@example.com,721007164,4731.14,88,3,58
CUST142719,25,Male,Pretoria,5/24/2023,customer42718@example.com,721022749,97.5824,31,8,13
CUST142720,36,Male,Bloemfontein,3/11/2023,customer42719@example.com,721010056,252.442,35,7,24
CUST142721,30,Female,Bloemfontein,6/28/2023,customer42720@example.com,721000799,5618.15,68,21,33
CUST142722,44,Male,Cape Town,5/7/2023,customer42721@example.com,721010267,8855.42,91,19,59
CUST142723,27,Non-binary,Pretoria,3/4/2023,customer42722@example.com,721027409,715.675,10,2,8
CUST142724,63,Non-binary,Pretoria,6/27/2023,customer42723@example.com,721009889,7201.14,97,2,20
CUST142725,41,Female,Bloemfontein,5/15/2023,customer42724@example.com,721002222,4049.9,81,9,23
CUST142726,28,Male,Pretoria,9/17/2023,customer42725@example.com,721022582,1513.69,74,14,56
CUST142727,68,Female,Johannesburg,11/1/2023,customer42726@example.com,721012247,5125.92,76,34,25
CUST142728,32,Male,Johannesburg,7/19/2023,customer42727@example.com,721008521,2252.48,99,32,5
CUST142729,18,Non-binary,Pretoria,12/10/2023,customer42728@example.com,721010652,2622.3,62,29,19
CUST142730,18,Non-binary,Cape Town,7/8/2023,customer42729@example.com,721010488,663.985,29,3,6
CUST142731,21,Male,Bloemfontein,4/20/2023,customer42730@example.com,721013716,7043.95,91,43,18
CUST142732,39,Female,Pretoria,3/22/2023,customer42731@example.com,721024872,1908.23,21,8,9
CUST142733,34,Female,Durban,9/16/2023,customer42732@example.com,721007141,3298.91,76,0,23
CUST142734,60,Female,Bloemfontein,12/9/2023,customer42733@example.com,721013841,4684.82,58,26,4
CUST142735,24,Female,Bloemfontein,4/20/2023,customer42734@example.com,721020459,337.256,16,0,1
CUST142736,44,Non-binary,Johannesburg,1/12/2023,customer42735@example.com,721015009,129.993,4,2,1
CUST142737,56,Female,Pretoria,11/4/2023,customer42736@example.com,721017577,9406.89,95,4,70
CUST142738,31,Male,Cape Town,2/21/2023,customer42737@example.com,721011047,2062.18,39,3,30
CUST142739,31,Female,Bloemfontein,8/13/2023,customer42738@example.com,721020316,156.288,8,0,2
CUST142740,66,Female,Johannesburg,11/23/2023,customer42739@example.com,721005662,749.191,40,18,12
CUST142741,65,Male,Pretoria,3/11/2023,customer42740@example.com,721006641,5244.2,97,30,45
CUST142742,42,Female,Cape Town,9/16/2023,customer42741@example.com,721029455,479.318,97,1,40
CUST142743,67,Male,Pretoria,8/28/2023,customer42742@example.com,721001579,1465.02,28,12,7
CUST142744,37,Female,Bloemfontein,8/28/2023,customer42743@example.com,721031208,429.03,37,18,17
CUST142745,68,Female,Pretoria,7/13/2023,customer42744@example.com,721019381,3999.48,42,6,0
CUST142746,24,Female,Pretoria,12/4/2023,customer42745@example.com,721014651,5469.27,90,43,14
CUST142747,49,Non-binary,Pretoria,11/12/2023,customer42746@example.com,721024193,1305.04,36,16,19
CUST142748,57,Female,Pretoria,4/1/2023,customer42747@example.com,721018491,3872.99,93,46,24
CUST142749,51,Non-binary,Johannesburg,7/3/2023,customer42748@example.com,721006172,1889.98,50,6,30
CUST142750,66,Non-binary,Cape Town,9/27/2023,customer42749@example.com,721004469,4459.75,72,15,57
CUST142751,63,Male,Johannesburg,7/2/2023,customer42750@example.com,721001495,7112.4,88,13,72
CUST142752,30,Male,Durban,2/1/2023,customer42751@example.com,721009624,4341.8,50,14,13
CUST142753,25,Non-binary,Johannesburg,5/20/2023,customer42752@example.com,721028420,949.315,52,18,6
CUST142754,37,Male,Pretoria,7/27/2023,customer42753@example.com,721022987,711.268,44,18,5
CUST142755,68,Non-binary,Pretoria,2/19/2023,customer42754@example.com,721029073,780.299,13,6,2
CUST142756,31,Male,Cape Town,4/24/2023,customer42755@example.com,721015196,466.674,21,3,7
CUST142757,19,Non-binary,Pretoria,1/21/2023,customer42756@example.com,721018628,947.506,24,10,11
CUST142758,69,Female,Cape Town,9/4/2023,customer42757@example.com,721010956,1198.36,26,5,20
CUST142759,34,Female,Bloemfontein,10/7/2023,customer42758@example.com,721016616,3533.1,91,6,33
CUST142760,33,Male,Johannesburg,6/3/2023,customer42759@example.com,721019088,3679.97,67,3,0
CUST142761,59,Non-binary,Pretoria,6/24/2023,customer42760@example.com,721021551,342.211,11,1,0
CUST142762,58,Female,Cape Town,7/14/2023,customer42761@example.com,721027124,477.293,45,22,18
CUST142763,37,Male,Cape Town,1/21/2023,customer42762@example.com,721016397,1606.37,39,19,5
CUST142764,59,Female,Johannesburg,1/11/2024,customer42763@example.com,721017153,2905.65,55,15,2
CUST142765,51,Female,Pretoria,8/5/2023,customer42764@example.com,721024538,4006.19,77,19,56
CUST142766,39,Non-binary,Durban,6/28/2023,customer42765@example.com,721021091,168.858,49,20,9
CUST142767,50,Female,Durban,2/27/2023,customer42766@example.com,721004233,862.196,22,4,3
CUST142768,46,Female,Johannesburg,9/1/2023,customer42767@example.com,721021139,3174.04,69,25,30
CUST142769,70,Male,Durban,1/3/2024,customer42768@example.com,721008865,4428.79,83,2,21
CUST142770,48,Male,Johannesburg,11/1/2023,customer42769@example.com,721002004,168.389,75,30,28
CUST142771,64,Female,Johannesburg,1/15/2023,customer42770@example.com,721015081,90.7938,2,0,2
CUST142772,53,Female,Cape Town,7/16/2023,customer42771@example.com,721008401,3717.3,66,7,0
CUST142773,54,Non-binary,Johannesburg,10/27/2023,customer42772@example.com,721018278,3547.53,78,9,4
CUST142774,37,Non-binary,Bloemfontein,2/1/2024,customer42773@example.com,721001996,1423.61,17,8,5
CUST142775,67,Female,Pretoria,8/16/2023,customer42774@example.com,721011673,4778,49,10,33
CUST142776,43,Female,Johannesburg,1/28/2024,customer42775@example.com,721010950,1816.34,32,1,5
CUST142777,39,Female,Cape Town,10/2/2023,customer42776@example.com,721024603,1456.83,35,10,2
CUST142778,53,Female,Pretoria,2/4/2023,customer42777@example.com,721003344,149.414,2,1,0
CUST142779,27,Female,Pretoria,1/17/2024,customer42778@example.com,721027919,1937.51,40,20,20
CUST142780,65,Male,Cape Town,4/2/2023,customer42779@example.com,721029458,4626.52,75,30,15
CUST142781,24,Female,Johannesburg,5/7/2023,customer42780@example.com,721009218,3968.92,93,44,16
CUST142782,59,Non-binary,Cape Town,9/5/2023,customer42781@example.com,721014683,482.749,5,2,1
CUST142783,47,Female,Pretoria,1/12/2024,customer42782@example.com,721031019,1476.57,46,0,34
CUST142784,18,Female,Cape Town,7/13/2023,customer42783@example.com,721031286,2963.75,31,15,6
CUST142785,22,Male,Johannesburg,4/25/2023,customer42784@example.com,721007473,87.454,1,0,1
CUST142786,61,Female,Bloemfontein,8/21/2023,customer42785@example.com,721006479,1406.8,25,8,0
CUST142787,23,Non-binary,Durban,8/7/2023,customer42786@example.com,721011228,609.271,93,1,10
CUST142788,66,Male,Bloemfontein,2/19/2023,customer42787@example.com,721013105,1293.83,75,1,58
CUST142789,61,Female,Johannesburg,10/12/2023,customer42788@example.com,721010586,1447.66,20,10,9
CUST142790,62,Non-binary,Pretoria,4/4/2023,customer42789@example.com,721022186,889.71,11,0,4
CUST142791,23,Male,Durban,10/21/2023,customer42790@example.com,721005382,776.727,8,2,3
CUST142792,58,Non-binary,Durban,1/27/2023,customer42791@example.com,721026704,3665.14,75,8,26
CUST142793,59,Non-binary,Johannesburg,9/13/2023,customer42792@example.com,721029131,4147.87,94,46,40
CUST142794,44,Non-binary,Cape Town,3/13/2023,customer42793@example.com,721011452,933.804,11,2,2
CUST142795,68,Non-binary,Durban,9/8/2023,customer42794@example.com,721006049,4421.47,49,10,36
CUST142796,60,Female,Pretoria,3/14/2023,customer42795@example.com,721017472,328.921,59,6,16
CUST142797,37,Female,Bloemfontein,2/20/2023,customer42796@example.com,721016051,1814.48,24,2,7
CUST142798,19,Non-binary,Cape Town,2/25/2023,customer42797@example.com,721029463,8314.73,96,25,61
CUST142799,68,Non-binary,Johannesburg,1/9/2024,customer42798@example.com,721019493,663.944,65,29,17
CUST142800,50,Male,Durban,1/9/2023,customer42799@example.com,721029542,219.816,4,1,1
CUST142801,47,Female,Pretoria,1/18/2024,customer42800@example.com,721018853,237.721,35,12,5
CUST142802,69,Female,Pretoria,1/8/2023,customer42801@example.com,721021128,81.719,3,1,0
CUST142803,43,Non-binary,Cape Town,6/26/2023,customer42802@example.com,721027684,4830.7,62,24,38
CUST142804,67,Female,Johannesburg,3/13/2023,customer42803@example.com,721004466,7017.5,95,31,53
CUST142805,47,Male,Johannesburg,7/13/2023,customer42804@example.com,721029537,3248.04,40,7,11
CUST142806,47,Male,Bloemfontein,9/3/2023,customer42805@example.com,721030788,7569.97,98,18,15
CUST142807,52,Female,Cape Town,7/25/2023,customer42806@example.com,721019255,521.244,28,12,0
CUST142808,29,Non-binary,Johannesburg,1/15/2023,customer42807@example.com,721022321,2659.84,43,18,16
CUST142809,29,Male,Johannesburg,7/11/2023,customer42808@example.com,721000208,3628.24,55,24,11
CUST142810,64,Female,Cape Town,12/23/2023,customer42809@example.com,721023397,2218.57,49,2,6
CUST142811,31,Female,Bloemfontein,7/19/2023,customer42810@example.com,721008477,4973.69,55,12,5
CUST142812,69,Male,Cape Town,11/10/2023,customer42811@example.com,721015521,1682.76,21,3,15
CUST142813,66,Non-binary,Bloemfontein,9/11/2023,customer42812@example.com,721017230,3739.37,96,16,69
CUST142814,46,Non-binary,Bloemfontein,8/4/2023,customer42813@example.com,721026774,157.752,4,2,1
CUST142815,59,Female,Pretoria,8/7/2023,customer42814@example.com,721010528,1101.89,28,3,22
CUST142816,29,Non-binary,Pretoria,7/1/2023,customer42815@example.com,721000842,5258.54,58,21,27
CUST142817,50,Non-binary,Pretoria,7/25/2023,customer42816@example.com,721020526,599.885,10,5,1
